2024-07-03 15:19:15,324 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:19:15,325 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:19:57,104 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:19:58,614 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:19:58,614 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:20:02,728 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:20:02,999 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:20:03,000 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:20:04,921 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:20:05,016 INFO    MainThread:241765 [wandb_watch.py:watch():51] Watching
2024-07-03 15:20:05,019 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:20:05,019 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:20:11,930 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:20:12,186 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:20:12,187 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:20:12,760 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:20:12,958 INFO    MainThread:241765 [wandb_watch.py:watch():51] Watching
2024-07-03 15:20:12,961 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:20:12,961 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:20:14,277 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:20:14,469 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:20:14,469 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:20:25,522 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:20:26,014 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:20:26,015 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:20:26,805 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:20:26,898 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:20:26,899 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:20:26,979 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:45:44,073 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:45:44,073 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:45:47,628 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:45:51,570 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:45:51,570 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:45:54,146 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:45:54,342 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:45:54,343 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:45:56,797 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:45:57,689 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:45:57,690 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:46:15,433 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:46:15,651 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:46:15,651 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:46:29,129 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:46:29,311 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:46:29,312 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:46:42,305 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:46:42,410 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:46:42,411 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:48:11,740 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:48:11,914 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:48:11,914 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:48:22,975 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:48:25,385 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:48:25,386 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:48:25,853 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:48:26,034 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:48:26,035 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:48:26,711 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:48:27,587 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:48:27,588 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:49:06,332 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:49:06,818 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:49:06,818 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:49:06,822 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 15:49:06,882 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 15:49:06,882 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 15:49:07,137 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 16:14:02,664 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 16:14:02,664 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 16:14:02,668 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 16:14:06,164 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 16:14:06,164 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 16:14:06,167 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 16:14:06,377 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 16:14:06,377 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 16:14:06,382 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 16:14:07,266 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 16:14:07,267 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 16:39:05,565 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 16:39:07,809 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 16:39:07,809 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 16:39:07,813 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
2024-07-03 16:39:07,901 INFO    MainThread:241765 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-07-03 16:39:07,901 INFO    MainThread:241765 [wandb_init.py:_pause_backend():437] pausing backend
2024-07-03 16:39:07,904 INFO    MainThread:241765 [wandb_init.py:_resume_backend():442] resuming backend
